geometry,LST,NDVI
POINT (73.8004184303762 18.500129539978456),40.60198201999998,0.23784945905208588
POINT (73.80086758801826 18.500129539978456),40.778010050000006,0.16727419197559357
POINT (73.80131674566032 18.500129539978456),41.391544640000035,0.11159238964319229
POINT (73.80176590330238 18.500129539978456),41.34540137000002,0.15058138966560364
POINT (73.80221506094445 18.500129539978456),40.08927902000005,0.37665656208992004
POINT (73.8026642185865 18.500129539978456),39.77653019000002,0.4060857594013214
POINT (73.80311337622857 18.500129539978456),39.468908390000024,0.22361741960048676
POINT (73.80356253387062 18.500129539978456),39.86027168000001,0.16052435338497162
POINT (73.80401169151268 18.500129539978456),39.971357330000046,0.1873055398464203
POINT (73.80446084915474 18.500129539978456),40.2225818,0.46504729986190796
POINT (73.8049100067968 18.500129539978456),39.87223475000002,0.42209798097610474
POINT (73.80535916443885 18.500129539978456),39.52017869000002,0.3826829791069031
POINT (73.80580832208092 18.500129539978456),39.92350505000002,0.1982584297657013
POINT (73.80625747972297 18.500129539978456),40.75408391000002,0.29775717854499817
POINT (73.80670663736504 18.500129539978456),42.13154597000002,0.4599778354167938
POINT (73.8071557950071 18.500129539978456),41.91791972000004,0.2361808717250824
POINT (73.80760495264916 18.500129539978456),40.993345309999995,0.4156545400619507
POINT (73.80805411029122 18.500129539978456),40.27214309000004,0.3441047966480255
POINT (73.80850326793328 18.500129539978456),39.875652770000016,0.10415714234113693
POINT (73.80895242557534 18.500129539978456),40.268725070000016,0.3107143044471741
POINT (73.8094015832174 18.500129539978456),40.25163497,0.10409732162952423
POINT (73.80985074085946 18.500129539978456),40.28923319000003,0.3334408402442932
POINT (73.81029989850151 18.500129539978456),39.675698600000004,0.22942975163459778
POINT (73.81074905614358 18.500129539978456),39.60562919,0.2807580232620239
POINT (73.81119821378563 18.500129539978456),39.564612950000026,0.3129587471485138
POINT (73.8116473714277 18.500129539978456),39.80729237,0.42945241928100586
POINT (73.81209652906976 18.500129539978456),41.270204930000034,0.38439270853996277
POINT (73.81254568671181 18.500129539978456),41.675240299999984,0.27829763293266296
POINT (73.81299484435388 18.500129539978456),42.268266770000025,0.26822641491889954
POINT (73.81344400199593 18.500129539978456),42.406696580000016,0.21538463234901428
POINT (73.813893159638 18.500129539978456),42.19307033000001,0.2921692132949829
POINT (73.81434231728005 18.500129539978456),41.47870415,0.3642365336418152
POINT (73.81479147492212 18.500129539978456),40.834407380000016,0.18018591403961182
POINT (73.81524063256417 18.500129539978456),39.961103270000024,0.20179371535778046
POINT (73.81568979020624 18.500129539978456),39.68766167000004,0.44818195700645447
POINT (73.81613894784829 18.500129539978456),38.29140050000004,0.3009414076805115
POINT (73.81658810549035 18.500129539978456),37.74280829,0.6789776682853699
POINT (73.81703726313242 18.500129539978456),38.20082297000002,0.49149611592292786
POINT (73.81748642077447 18.500129539978456),38.70668993000001,0.42869746685028076
POINT (73.81793557841654 18.500129539978456),38.93398826000001,0.2246357798576355
POINT (73.81838473605859 18.500129539978456),39.17666768000001,0.21976511180400848
POINT (73.81883389370066 18.500129539978456),39.036528860000004,0.4464966058731079
POINT (73.81928305134271 18.500129539978456),37.64197670000004,0.2546599805355072
POINT (73.81973220898477 18.500129539978456),37.49841986000001,0.5809010863304138
POINT (73.82018136662683 18.500129539978456),40.80706322,0.31492820382118225
POINT (73.82063052426889 18.500129539978456),41.075377790000005,0.25834891200065613
POINT (73.82107968191094 18.500129539978456),39.62613731000005,0.337539404630661
POINT (73.79188443517707 18.500578697620515),47.35428053000004,0.17439350485801697
POINT (73.79233359281913 18.500578697620515),47.47903826000001,0.06689172238111496
POINT (73.79278275046119 18.500578697620515),46.07935907000001,0.031013106927275658
POINT (73.79323190810325 18.500578697620515),44.850580879999995,0.15551264584064484
POINT (73.7936810657453 18.500578697620515),43.66452794000003,0.3649117946624756
POINT (73.79413022338737 18.500578697620515),41.32489325,0.33576977252960205
POINT (73.79457938102942 18.500578697620515),41.38983563000005,0.20393604040145874
POINT (73.79502853867149 18.500578697620515),41.60004386000003,0.30469679832458496
POINT (73.79547769631354 18.500578697620515),41.36590949000001,0.3794719874858856
POINT (73.7959268539556 18.500578697620515),40.381519730000036,0.5305961966514587
POINT (73.79637601159766 18.500578697620515),40.005537530000026,0.31226131319999695
POINT (73.79682516923972 18.500578697620515),39.51846968000004,0.3113866150379181
POINT (73.79727432688179 18.500578697620515),39.896160890000004,0.3113788366317749
POINT (73.79772348452384 18.500578697620515),39.69962474000002,0.31813472509384155
POINT (73.79817264216591 18.500578697620515),40.026045650000015,0.300781786441803
POINT (73.79862179980796 18.500578697620515),40.33024943000004,0.2384384423494339
POINT (73.79907095745003 18.500578697620515),40.475515280000025,0.2648809552192688
POINT (73.79952011509208 18.500578697620515),40.50969548000003,0.4247710108757019
POINT (73.79996927273415 18.500578697620515),40.09611505999999,0.4465864896774292
POINT (73.8004184303762 18.500578697620515),40.285815170000006,0.33939817547798157
POINT (73.80086758801826 18.500578697620515),40.51140449000002,0.2103746384382248
POINT (73.80131674566032 18.500578697620515),41.34881939000002,0.37078651785850525
POINT (73.80176590330238 18.500578697620515),41.391544640000035,0.30265697836875916
POINT (73.80221506094445 18.500578697620515),40.39006477999999,0.424031138420105
POINT (73.8026642185865 18.500578697620515),40.30119626000004,0.3084811270236969
POINT (73.80311337622857 18.500578697620515),40.12687724000003,0.30234619975090027
POINT (73.80356253387062 18.500578697620515),40.25334398000001,0.2676531672477722
POINT (73.80401169151268 18.500578697620515),40.27043408,0.09067589044570923
POINT (73.80446084915474 18.500578697620515),40.526785579999995,0.29292047023773193
POINT (73.8049100067968 18.500578697620515),40.10978714000001,0.343470960855484
POINT (73.80535916443885 18.500578697620515),39.61759226000001,0.4188005030155182
POINT (73.80580832208092 18.500578697620515),40.087570010000036,0.1250929832458496
POINT (73.80625747972297 18.500578697620515),40.85833352000003,0.1773606836795807
POINT (73.80670663736504 18.500578697620515),41.801707040000025,0.3981168866157532
POINT (73.8071557950071 18.500578697620515),41.60004386,0.21638327836990356
POINT (73.80760495264916 18.500578697620515),40.328540419999996,0.2853044271469116
POINT (73.80805411029122 18.500578697620515),39.344150660000025,0.5295132994651794
POINT (73.80850326793328 18.500578697620515),39.13565144000003,0.3439067602157593
POINT (73.80895242557534 18.500578697620515),39.99699248000002,0.30908218026161194
POINT (73.8094015832174 18.500578697620515),40.13713129999999,0.42056623101234436
POINT (73.80985074085946 18.500578697620515),40.350757550000026,0.2295760214328766
POINT (73.81029989850151 18.500578697620515),39.766276129999994,0.37008559703826904
POINT (73.81074905614358 18.500578697620515),39.7782392,0.24223960936069489
POINT (73.81119821378563 18.500578697620515),39.85172663,0.3756710886955261
POINT (73.8116473714277 18.500578697620515),40.39177379,0.45430925488471985
POINT (73.81209652906976 18.500578697620515),41.900829620000025,0.27461138367652893
POINT (73.81254568671181 18.500578697620515),42.20845142000002,0.22281695902347565
POINT (73.81299484435388 18.500578697620515),42.592978670000036,0.20235973596572876
POINT (73.81344400199593 18.500578697620515),42.61177778000001,0.16202996671199799
POINT (73.813893159638 18.500578697620515),42.30073796000002,0.43652665615081787
POINT (73.81434231728005 18.500578697620515),41.57440871000003,0.3640502691268921
POINT (73.81479147492212 18.500578697620515),40.760919950000044,0.21037864685058594
POINT (73.81524063256417 18.500578697620515),39.70133375,0.2878374457359314
POINT (73.81568979020624 18.500578697620515),39.39200294,0.337386816740036
POINT (73.81613894784829 18.500578697620515),38.13246257000003,0.5682620406150818
POINT (73.81658810549035 18.500578697620515),37.693247000000014,0.5769653916358948
POINT (73.81703726313242 18.500578697620515),38.17860584000002,0.43673470616340637
POINT (73.81748642077447 18.500578697620515),38.82290261,0.39272987842559814
POINT (73.81793557841654 18.500578697620515),38.920316180000015,0.22098645567893982
POINT (73.81838473605859 18.500578697620515),38.86733687,0.3439711332321167
POINT (73.81883389370066 18.500578697620515),38.665673690000034,0.6952998042106628
POINT (73.81928305134271 18.500578697620515),37.17028994,0.5409501194953918
POINT (73.81973220898477 18.500578697620515),37.03186013000001,0.6406766772270203
POINT (73.82018136662683 18.500578697620515),39.918378020000006,0.3230898082256317
POINT (73.82063052426889 18.500578697620515),40.337085470000034,0.4444611072540283
POINT (73.82107968191094 18.500578697620515),39.007475690000035,0.29912662506103516
POINT (73.79188443517707 18.501027855262574),46.89968387000002,0.10039257258176804
POINT (73.79233359281913 18.501027855262574),48.54887852000002,0.14567826688289642
POINT (73.79278275046119 18.501027855262574),46.82277842000002,0.10020490735769272
POINT (73.79323190810325 18.501027855262574),45.61450835000002,0.2991976737976074
POINT (73.7936810657453 18.501027855262574),44.21312015000001,0.3976210653781891
POINT (73.79413022338737 18.501027855262574),42.07856666000001,0.23165470361709595
POINT (73.79457938102942 18.501027855262574),41.72992862000001,0.1655610203742981
POINT (73.79502853867149 18.501027855262574),41.85126833000001,0.10170706361532211
POINT (73.79547769631354 18.501027855262574),41.606879900000024,0.31888547539711
POINT (73.7959268539556 18.501027855262574),40.72673975000001,0.38364776968955994
POINT (73.79637601159766 18.501027855262574),40.22770883000004,0.49414142966270447
POINT (73.79682516923972 18.501027855262574),39.655190480000044,0.381255179643631
POINT (73.79727432688179 18.501027855262574),40.06706189000002,0.3081890940666199
POINT (73.79772348452384 18.501027855262574),39.944013170000034,0.2166878879070282
POINT (73.79817264216591 18.501027855262574),40.37810171000001,0.22800910472869873
POINT (73.79862179980796 18.501027855262574),40.61052707000002,0.11794312298297882
POINT (73.79907095745003 18.501027855262574),40.58660093000003,0.21870367228984833
POINT (73.79952011509208 18.501027855262574),40.59685499,0.42087623476982117
POINT (73.79996927273415 18.501027855262574),40.06877090000003,0.3414355218410492
POINT (73.8004184303762 18.501027855262574),40.195237640000016,0.2678825855255127
POINT (73.80086758801826 18.501027855262574),40.34221250000002,0.08869951963424683
POINT (73.80131674566032 18.501027855262574),41.20868057000001,0.189855694770813
POINT (73.80176590330238 18.501027855262574),41.307803149999984,0.3143521249294281
POINT (73.80221506094445 18.501027855262574),40.497732410000026,0.33075186610221863
POINT (73.8026642185865 18.501027855262574),40.55583875000002,0.2776544690132141
POINT (73.80311337622857 18.501027855262574),40.48576934000005,0.4208725392818451
POINT (73.80356253387062 18.501027855262574),40.461843200000004,0.38629838824272156
POINT (73.80401169151268 18.501027855262574),40.34392151000003,0.18490855395793915
POINT (73.80446084915474 18.501027855262574),40.61736311000004,0.22544080018997192
POINT (73.8049100067968 18.501027855262574),40.33195844000005,0.4387190639972687
POINT (73.80535916443885 18.501027855262574),39.84147257000001,0.38665929436683655
POINT (73.80580832208092 18.501027855262574),40.29948725000003,0.235346257686615
POINT (73.80625747972297 18.501027855262574),40.75579292000003,0.2677196264266968
POINT (73.80670663736504 18.501027855262574),41.430851870000026,0.34702005982398987
POINT (73.8071557950071 18.501027855262574),41.292422060000035,0.3134571611881256
POINT (73.80760495264916 18.501027855262574),39.39883898000002,0.5051836371421814
POINT (73.80805411029122 18.501027855262574),38.346088820000006,0.5317250490188599
POINT (73.80850326793328 18.501027855262574),38.67592775000003,0.4115063548088074
POINT (73.80895242557534 18.501027855262574),39.96281228000001,0.17540276050567627
POINT (73.8094015832174 18.501027855262574),40.16960249000002,0.2715266942977905
POINT (73.80985074085946 18.501027855262574),40.45158914000001,0.3338707685470581
POINT (73.81029989850151 18.501027855262574),40.02946367000001,0.24444976449012756
POINT (73.81074905614358 18.501027855262574),40.48918736000002,0.2879641652107239
POINT (73.81119821378563 18.501027855262574),42.04096844,0.19438159465789795
POINT (73.8116473714277 18.501027855262574),42.96896086999999,0.34838709235191345
POINT (73.81209652906976 18.501027855262574),43.204804249999995,0.20647993683815002
POINT (73.81254568671181 18.501027855262574),43.24240247000003,0.05910168215632439
POINT (73.81299484435388 18.501027855262574),43.0253582,0.11349647492170334
POINT (73.81344400199593 18.501027855262574),42.856166210000026,0.24790842831134796
POINT (73.813893159638 18.501027855262574),42.358844300000015,0.3444909453392029
POINT (73.81434231728005 18.501027855262574),41.86835843000003,0.3042571544647217
POINT (73.81479147492212 18.501027855262574),41.37445453999999,0.27202555537223816
POINT (73.81524063256417 18.501027855262574),40.20720071000002,0.2738059163093567
POINT (73.81568979020624 18.501027855262574),39.85514465000003,0.3541724681854248
POINT (73.81613894784829 18.501027855262574),38.46913754000002,0.6824983954429626
POINT (73.81658810549035 18.501027855262574),38.23671218000001,0.5276986360549927
POINT (73.81703726313242 18.501027855262574),37.590706400000045,0.38330286741256714
POINT (73.81748642077447 18.501027855262574),38.277728420000045,0.2644696831703186
POINT (73.81793557841654 18.501027855262574),38.19569594000001,0.3169385492801666
POINT (73.81838473605859 18.501027855262574),37.65223076000001,0.49007588624954224
POINT (73.81883389370066 18.501027855262574),37.469366690000015,0.5736406445503235
POINT (73.81928305134271 18.501027855262574),36.71911130000001,0.6189770102500916
POINT (73.81973220898477 18.501027855262574),36.53282921000002,0.5578795671463013
POINT (73.82018136662683 18.501027855262574),37.97181563000001,0.6023287177085876
POINT (73.82063052426889 18.501027855262574),38.50673576,0.5633960962295532
POINT (73.82107968191094 18.501027855262574),37.73426324000002,0.5962216258049011
POINT (73.79188443517707 18.501477012904637),47.20388765000001,0.08049934357404709
POINT (73.79233359281913 18.501477012904637),48.85820933000002,0.11648868024349213
POINT (73.79278275046119 18.501477012904637),48.47368208000003,0.103448286652565
POINT (73.79323190810325 18.501477012904637),47.55765272000002,0.26636597514152527
POINT (73.7936810657453 18.501477012904637),45.853769750000026,0.38108333945274353
POINT (73.79413022338737 18.501477012904637),44.77025741000003,0.31506457924842834
POINT (73.79457938102942 18.501477012904637),43.96873172000002,0.37335658073425293
POINT (73.79502853867149 18.501477012904637),43.119353750000016,0.07278343290090561
POINT (73.79547769631354 18.501477012904637),43.088591570000034,0.09028691053390503
POINT (73.7959268539556 18.501477012904637),43.62522071000001,0.19573059678077698
POINT (73.79637601159766 18.501477012904637),43.066374440000004,0.3509950041770935
POINT (73.79682516923972 18.501477012904637),42.155472110000034,0.32968685030937195
POINT (73.79727432688179 18.501477012904637),40.967710160000024,0.20840886235237122
POINT (73.79772348452384 18.501477012904637),41.07879581000003,0.26547062397003174
POINT (73.79817264216591 18.501477012904637),41.69574842000003,0.32518744468688965
POINT (73.79862179980796 18.501477012904637),41.91962873,0.22639138996601105
POINT (73.79907095745003 18.501477012904637),42.056349530000006,0.23345433175563812
POINT (73.79952011509208 18.501477012904637),42.00166121000001,0.2625923156738281
POINT (73.79996927273415 18.501477012904637),41.30951216,0.37192225456237793
POINT (73.8004184303762 18.501477012904637),40.13542229000001,0.621761679649353
POINT (73.80086758801826 18.501477012904637),40.23625388000005,0.27524322271347046
POINT (73.80131674566032 18.501477012904637),40.19694665,0.34138625860214233
POINT (73.80176590330238 18.501477012904637),40.49089637000003,0.27363321185112
POINT (73.80221506094445 18.501477012904637),41.91279269000003,0.24759191274642944
POINT (73.8026642185865 18.501477012904637),42.11958290000001,0.10353866219520569
POINT (73.80311337622857 18.501477012904637),42.19307033000001,0.19807741045951843
POINT (73.80356253387062 18.501477012904637),41.70087545000001,0.4623819887638092
POINT (73.80401169151268 18.501477012904637),41.20697156,0.2684307098388672
POINT (73.80446084915474 18.501477012904637),40.402027849999996,0.263823539018631
POINT (73.8049100067968 18.501477012904637),40.30119626000004,0.30459684133529663
POINT (73.80535916443885 18.501477012904637),41.72992862000001,0.35435229539871216
POINT (73.80580832208092 18.501477012904637),42.01533329000006,0.12479128688573837
POINT (73.80625747972297 18.501477012904637),41.162537300000025,0.12859369814395905
POINT (73.80670663736504 18.501477012904637),41.67011327000003,0.37096989154815674
POINT (73.8071557950071 18.501477012904637),41.586371780000036,0.13530361652374268
POINT (73.80760495264916 18.501477012904637),40.13542229000001,0.583010196685791
POINT (73.80805411029122 18.501477012904637),39.118561340000014,0.698998749256134
POINT (73.80850326793328 18.501477012904637),39.482580470000016,0.13257811963558197
POINT (73.80895242557534 18.501477012904637),40.44646211,0.22142332792282104
POINT (73.8094015832174 18.501477012904637),40.625908159999994,0.10195228457450867
POINT (73.80985074085946 18.501477012904637),41.06341472,0.14950354397296906
POINT (73.81029989850151 18.501477012904637),40.795100150000025,0.284736692905426
POINT (73.81074905614358 18.501477012904637),41.60858891000001,0.2979649305343628
POINT (73.81119821378563 18.501477012904637),43.266328610000016,0.2532717287540436
POINT (73.8116473714277 18.501477012904637),44.07639935,0.10972785204648972
POINT (73.81209652906976 18.501477012904637),43.96360469000001,0.1430567353963852
POINT (73.81254568671181 18.501477012904637),43.779031610000004,0.2545372545719147
POINT (73.81299484435388 18.501477012904637),43.20822227000002,0.11438911408185959
POINT (73.81344400199593 18.501477012904637),42.97066988000003,0.17211757600307465
POINT (73.813893159638 18.501477012904637),42.548544410000005,0.216790109872818
POINT (73.81434231728005 18.501477012904637),42.310992020000015,0.22246697545051575
POINT (73.81479147492212 18.501477012904637),41.93842784000003,0.28973105549812317
POINT (73.81524063256417 18.501477012904637),40.79680916000001,0.292576402425766
POINT (73.81568979020624 18.501477012904637),40.45158914000001,0.3892282247543335
POINT (73.81613894784829 18.501477012904637),39.11685233000003,0.6313165426254272
POINT (73.81658810549035 18.501477012904637),38.87075489000003,0.4024996757507324
POINT (73.81703726313242 18.501477012904637),37.75818938000003,0.5590350031852722
POINT (73.81748642077447 18.501477012904637),38.01112286000003,0.4827830195426941
POINT (73.81793557841654 18.501477012904637),38.07948326000002,0.5938490629196167
POINT (73.81838473605859 18.501477012904637),38.43153932000001,0.564677357673645
POINT (73.81883389370066 18.501477012904637),38.45717447000004,0.5524656772613525
POINT (73.81928305134271 18.501477012904637),37.766734430000014,0.5649013519287109
POINT (73.81973220898477 18.501477012904637),37.317264800000004,0.46998533606529236
POINT (73.82018136662683 18.501477012904637),38.031630980000045,0.5768551230430603
POINT (73.82063052426889 18.501477012904637),38.43153932000001,0.44206273555755615
POINT (73.82107968191094 18.501477012904637),37.62146858000003,0.31203004717826843
POINT (73.79188443517707 18.501926170546696),48.254928800000016,0.11051885038614273
POINT (73.79233359281913 18.501926170546696),49.753730570000016,0.06419211626052856
POINT (73.79278275046119 18.501926170546696),49.44098174000004,0.10132793337106705
POINT (73.79323190810325 18.501926170546696),48.87188141000004,0.07857437431812286
POINT (73.7936810657453 18.501926170546696),47.675574409999996,0.2530120611190796
POINT (73.79413022338737 18.501926170546696),46.516865629999984,0.3144998550415039
POINT (73.79457938102942 18.501926170546696),45.59229121999999,0.2780095934867859
POINT (73.79502853867149 18.501926170546696),44.452381549999984,0.17722931504249573
POINT (73.79547769631354 18.501926170546696),44.29173461000005,0.1639406681060791
POINT (73.7959268539556 18.501926170546696),44.70360602000005,0.2045559585094452
POINT (73.79637601159766 18.501926170546696),43.990948850000024,0.3614707291126251
POINT (73.79682516923972 18.501926170546696),42.77413373000002,0.27407777309417725
POINT (73.79727432688179 18.501926170546696),41.59491682999999,0.1934993416070938
POINT (73.79772348452384 18.501926170546696),41.76410881999999,0.10619468241930008
POINT (73.79817264216591 18.501926170546696),42.228959540000005,0.12680451571941376
POINT (73.79862179980796 18.501926170546696),42.384479450000015,0.2610398232936859
POINT (73.79907095745003 18.501926170546696),42.52974530000003,0.2527131736278534
POINT (73.79952011509208 18.501926170546696),42.54341738000005,0.30817610025405884
POINT (73.79996927273415 18.501926170546696),42.36226232000001,0.2846880853176117
POINT (73.8004184303762 18.501926170546696),41.292422060000035,0.3115193545818329
POINT (73.80086758801826 18.501926170546696),41.40179870000003,0.15694953501224518
POINT (73.80131674566032 18.501926170546696),41.300967110000016,0.17322944104671478
POINT (73.80176590330238 18.501926170546696),41.52142940000002,0.1210726872086525
POINT (73.80221506094445 18.501926170546696),43.08175553000001,0.25388893485069275
POINT (73.8026642185865 18.501926170546696),43.33298000000002,0.07231791317462921
POINT (73.80311337622857 18.501926170546696),43.23727544000002,0.2375039905309677
POINT (73.80356253387062 18.501926170546696),42.49043807000001,0.3078317940235138
POINT (73.80401169151268 18.501926170546696),41.694039410000045,0.5014362931251526
POINT (73.80446084915474 18.501926170546696),40.66692440000003,0.3357465863227844
POINT (73.8049100067968 18.501926170546696),40.70964965000002,0.2042902559041977
POINT (73.80535916443885 18.501926170546696),42.14863607000001,0.18607285618782043
POINT (73.80580832208092 18.501926170546696),42.285356870000015,0.1694425493478775
POINT (73.80625747972297 18.501926170546696),40.94891105000002,0.2671394646167755
POINT (73.80670663736504 18.501926170546696),41.451359990000014,0.3463827073574066
POINT (73.8071557950071 18.501926170546696),41.52826544000001,0.3348821997642517
POINT (73.80760495264916 18.501926170546696),40.82244431000004,0.3631553649902344
POINT (73.80805411029122 18.501926170546696),40.08586100000002,0.3516128957271576
POINT (73.80850326793328 18.501926170546696),40.02091862,0.26535263657569885
POINT (73.80895242557534 18.501926170546696),40.75921094,0.4035720229148865
POINT (73.8094015832174 18.501926170546696),40.90447679000005,0.2862391471862793
POINT (73.80985074085946 18.501926170546696),41.43597890000001,0.2888888716697693
POINT (73.81029989850151 18.501926170546696),41.21209859000001,0.3727702796459198
POINT (73.81074905614358 18.501926170546696),42.06147656000002,0.26168766617774963
POINT (73.81119821378563 18.501926170546696),43.7089622,0.18050159513950348
POINT (73.8116473714277 18.501926170546696),44.49510680000003,0.2459494024515152
POINT (73.81209652906976 18.501926170546696),44.27635352000004,0.2478184849023819
POINT (73.81254568671181 18.501926170546696),44.013165980000025,0.4585358798503876
POINT (73.81299484435388 18.501926170546696),43.09200959,0.29572540521621704
POINT (73.81344400199593 18.501926170546696),42.88009235000004,0.24844132363796234
POINT (73.813893159638 18.501926170546696),42.74678957000003,0.4005168080329895
POINT (73.81434231728005 18.501926170546696),42.71773640000001,0.19885693490505219
POINT (73.81479147492212 18.501926170546696),42.42549569000005,0.22429148852825165
POINT (73.81524063256417 18.501926170546696),41.28045899000003,0.1289256066083908
POINT (73.81568979020624 18.501926170546696),40.916439860000025,0.49471768736839294
POINT (73.81613894784829 18.501926170546696),39.57999404000003,0.33735424280166626
POINT (73.81658810549035 18.501926170546696),39.301425410000036,0.16309960186481476
POINT (73.81703726313242 18.501926170546696),38.10340940000003,0.41740942001342773
POINT (73.81748642077447 18.501926170546696),38.23158515000003,0.20044687390327454
POINT (73.81793557841654 18.501926170546696),38.30507258000003,0.446214497089386
POINT (73.81838473605859 18.501926170546696),38.769923300000016,0.32063016295433044
POINT (73.81883389370066 18.501926170546696),38.98013153000002,0.08478184789419174
POINT (73.81928305134271 18.501926170546696),38.33412575000003,0.040220022201538086
POINT (73.81973220898477 18.501926170546696),37.74793532000001,0.3798283338546753
POINT (73.82018136662683 18.501926170546696),38.29994555000002,0.2707166075706482
POINT (73.82063052426889 18.501926170546696),38.5990223,0.21417565643787384
POINT (73.82107968191094 18.501926170546696),37.76844344,0.2675865590572357
POINT (73.79188443517707 18.502375328188755),50.19636416,0.05900287255644798
POINT (73.79233359281913 18.502375328188755),50.13996683000002,0.06017192080616951
POINT (73.79278275046119 18.502375328188755),49.869943250000006,0.06536698341369629
POINT (73.79323190810325 18.502375328188755),49.406801540000004,0.07229851186275482
POINT (73.7936810657453 18.502375328188755),48.557423570000026,0.2081736922264099
POINT (73.79413022338737 18.502375328188755),47.51492747,0.35329142212867737
POINT (73.79457938102942 18.502375328188755),46.708274750000015,0.3013719618320465
POINT (73.79502853867149 18.502375328188755),45.41968121000002,0.20703813433647156
POINT (73.79547769631354 18.502375328188755),45.05053505000001,0.30193647742271423
POINT (73.7959268539556 18.502375328188755),45.23681714000003,0.22405432164669037
POINT (73.79637601159766 18.502375328188755),44.43358244000004,0.3065015375614166
POINT (73.79682516923972 18.502375328188755),43.16036998999999,0.319656640291214
POINT (73.79727432688179 18.502375328188755),42.02900537000002,0.19749140739440918
POINT (73.79772348452384 18.502375328188755),42.189652310000014,0.17970575392246246
POINT (73.79817264216591 18.502375328188755),42.46822094000001,0.14268112182617188
POINT (73.79862179980796 18.502375328188755),42.53316332000003,0.2551097571849823
POINT (73.79907095745003 18.502375328188755),42.70235531000003,0.06150094047188759
POINT (73.79952011509208 18.502375328188755),42.82369502000003,0.15461622178554535
POINT (73.79996927273415 18.502375328188755),42.84420314000002,0.22857144474983215
POINT (73.8004184303762 18.502375328188755),42.15718112000002,0.24687913060188293
POINT (73.80086758801826 18.502375328188755),42.33662717000004,0.14566704630851746
POINT (73.80131674566032 18.502375328188755),42.15376310000002,0.24819481372833252
POINT (73.80176590330238 18.502375328188755),42.36568033999998,0.12331700325012207
POINT (73.80221506094445 18.502375328188755),43.66623695000004,0.23294346034526825
POINT (73.8026642185865 18.502375328188755),43.83371993,0.16911445558071136
POINT (73.80311337622857 18.502375328188755),43.59616754000001,0.14928877353668213
POINT (73.80356253387062 18.502375328188755),42.79635086000002,0.299544095993042
POINT (73.80401169151268 18.502375328188755),41.95551794000005,0.49377068877220154
POINT (73.80446084915474 18.502375328188755),40.69768657999998,0.3143635392189026
POINT (73.8049100067968 18.502375328188755),40.80877223000002,0.44634655117988586
POINT (73.80535916443885 18.502375328188755),42.27852083000005,0.4883045256137848
POINT (73.80580832208092 18.502375328188755),42.55196243000003,0.2980320155620575
POINT (73.80625747972297 18.502375328188755),40.73699381,0.49275779724121094
POINT (73.80670663736504 18.502375328188755),41.92475576000004,0.2668672204017639
POINT (73.8071557950071 18.502375328188755),41.94013684999999,0.10752018541097641
POINT (73.80760495264916 18.502375328188755),41.96235398000002,0.18807217478752136
POINT (73.80805411029122 18.502375328188755),41.57611772000004,0.13327032327651978
POINT (73.80850326793328 18.502375328188755),41.06854175000004,0.15847519040107727
POINT (73.80895242557534 18.502375328188755),41.270204930000034,0.3817645013332367
POINT (73.8094015832174 18.502375328188755),41.106139970000015,0.1671132743358612
POINT (73.80985074085946 18.502375328188755),41.66156822000005,0.32920438051223755
POINT (73.81029989850151 18.502375328188755),41.41205276000002,0.1687614917755127
POINT (73.81074905614358 18.502375328188755),42.09736577000001,0.20334753394126892
POINT (73.81119821378563 18.502375328188755),43.65598289000002,0.1412208378314972
POINT (73.8116473714277 18.502375328188755),44.30882471000001,0.17729371786117554
POINT (73.81209652906976 18.502375328188755),44.41307431999999,0.11086384952068329
POINT (73.81254568671181 18.502375328188755),44.03196509,0.19651919603347778
POINT (73.81299484435388 18.502375328188755),42.20845142000002,0.33512064814567566
POINT (73.81344400199593 18.502375328188755),41.91279269000003,0.26021507382392883
POINT (73.813893159638 18.502375328188755),42.54683540000002,0.411342591047287
POINT (73.81434231728005 18.502375328188755),42.84933017,0.2535681128501892
POINT (73.81479147492212 18.502375328188755),42.50240114000002,0.340066134929657
POINT (73.81524063256417 18.502375328188755),41.38983563000002,0.13681796193122864
POINT (73.81568979020624 18.502375328188755),41.16424631000004,0.2638360261917114
POINT (73.81613894784829 18.502375328188755),40.090988030000034,0.36941176652908325
POINT (73.81658810549035 18.502375328188755),39.78165722000003,0.18192629516124725
POINT (73.81703726313242 18.502375328188755),38.81093954000002,0.16075244545936584
POINT (73.81748642077447 18.502375328188755),38.82290261,0.14662206172943115
POINT (73.81793557841654 18.502375328188755),38.626366460000014,0.5064977407455444
POINT (73.81838473605859 18.502375328188755),38.70668992999998,0.6618123054504395
POINT (73.81883389370066 18.502375328188755),39.075836090000024,0.4809379577636719
POINT (73.81928305134271 18.502375328188755),39.0946352,0.2465321570634842
POINT (73.81973220898477 18.502375328188755),38.08631930000004,0.2705018222332001
POINT (73.82018136662683 18.502375328188755),38.920316180000015,0.4408736526966095
POINT (73.82063052426889 18.502375328188755),39.08779916,0.3667418658733368
POINT (73.82107968191094 18.502375328188755),38.19227792000004,0.40378230810165405
POINT (73.79188443517707 18.502824485830814),51.32772878000003,0.2277955263853073
POINT (73.79233359281913 18.502824485830814),50.958582620000016,0.19327446818351746
POINT (73.79278275046119 18.502824485830814),50.16731099000003,0.07097113132476807
POINT (73.79323190810325 18.502824485830814),49.80158284999999,0.14263923466205597
